sample,label
./task1/train_data/images/unlabeled/22761.jpeg,12
./task1/train_data/images/unlabeled/22762.jpeg,41
./task1/train_data/images/unlabeled/22763.jpeg,46
./task1/train_data/images/unlabeled/22765.jpeg,62
./task1/train_data/images/unlabeled/22768.jpeg,6
./task1/train_data/images/unlabeled/22769.jpeg,92
./task1/train_data/images/unlabeled/22771.jpeg,9
./task1/train_data/images/unlabeled/22774.jpeg,29
./task1/train_data/images/unlabeled/22775.jpeg,57
./task1/train_data/images/unlabeled/22777.jpeg,6
./task1/train_data/images/unlabeled/22779.jpeg,88
./task1/train_data/images/unlabeled/22780.jpeg,63
./task1/train_data/images/unlabeled/22781.jpeg,87
./task1/train_data/images/unlabeled/22782.jpeg,90
./task1/train_data/images/unlabeled/22784.jpeg,58
./task1/train_data/images/unlabeled/22786.jpeg,45
./task1/train_data/images/unlabeled/22787.jpeg,41
./task1/train_data/images/unlabeled/22788.jpeg,82
./task1/train_data/images/unlabeled/22790.jpeg,31
./task1/train_data/images/unlabeled/22791.jpeg,19
./task1/train_data/images/unlabeled/22792.jpeg,20
./task1/train_data/images/unlabeled/22793.jpeg,1
./task1/train_data/images/unlabeled/22794.jpeg,67
./task1/train_data/images/unlabeled/22796.jpeg,3
./task1/train_data/images/unlabeled/22798.jpeg,70
./task1/train_data/images/unlabeled/22802.jpeg,96
./task1/train_data/images/unlabeled/22803.jpeg,81
./task1/train_data/images/unlabeled/22805.jpeg,94
./task1/train_data/images/unlabeled/22806.jpeg,86
./task1/train_data/images/unlabeled/22808.jpeg,79
./task1/train_data/images/unlabeled/22810.jpeg,19
./task1/train_data/images/unlabeled/22812.jpeg,47
./task1/train_data/images/unlabeled/22813.jpeg,44
./task1/train_data/images/unlabeled/22814.jpeg,19
./task1/train_data/images/unlabeled/22816.jpeg,36
./task1/train_data/images/unlabeled/22817.jpeg,47
./task1/train_data/images/unlabeled/22818.jpeg,0
./task1/train_data/images/unlabeled/22819.jpeg,19
./task1/train_data/images/unlabeled/22822.jpeg,63
./task1/train_data/images/unlabeled/22823.jpeg,33
./task1/train_data/images/unlabeled/22824.jpeg,88
./task1/train_data/images/unlabeled/22825.jpeg,21
./task1/train_data/images/unlabeled/22827.jpeg,31
./task1/train_data/images/unlabeled/22829.jpeg,70
./task1/train_data/images/unlabeled/22830.jpeg,79
./task1/train_data/images/unlabeled/22831.jpeg,23
./task1/train_data/images/unlabeled/22835.jpeg,37
./task1/train_data/images/unlabeled/22836.jpeg,19
./task1/train_data/images/unlabeled/22837.jpeg,54
./task1/train_data/images/unlabeled/22838.jpeg,68
./task1/train_data/images/unlabeled/22840.jpeg,60
./task1/train_data/images/unlabeled/22842.jpeg,15
./task1/train_data/images/unlabeled/22844.jpeg,91
./task1/train_data/images/unlabeled/22845.jpeg,86
./task1/train_data/images/unlabeled/22847.jpeg,20
./task1/train_data/images/unlabeled/22848.jpeg,19
./task1/train_data/images/unlabeled/22849.jpeg,42
./task1/train_data/images/unlabeled/22850.jpeg,43
./task1/train_data/images/unlabeled/22851.jpeg,69
./task1/train_data/images/unlabeled/22853.jpeg,40
./task1/train_data/images/unlabeled/22854.jpeg,20
./task1/train_data/images/unlabeled/22856.jpeg,3
./task1/train_data/images/unlabeled/22857.jpeg,39
./task1/train_data/images/unlabeled/22858.jpeg,65
./task1/train_data/images/unlabeled/22860.jpeg,9
./task1/train_data/images/unlabeled/22861.jpeg,47
./task1/train_data/images/unlabeled/22863.jpeg,28
./task1/train_data/images/unlabeled/22864.jpeg,36
./task1/train_data/images/unlabeled/22865.jpeg,71
./task1/train_data/images/unlabeled/22866.jpeg,78
./task1/train_data/images/unlabeled/22867.jpeg,43
./task1/train_data/images/unlabeled/22868.jpeg,33
./task1/train_data/images/unlabeled/22869.jpeg,57
./task1/train_data/images/unlabeled/22870.jpeg,87
./task1/train_data/images/unlabeled/22872.jpeg,63
./task1/train_data/images/unlabeled/22873.jpeg,68
./task1/train_data/images/unlabeled/22874.jpeg,85
./task1/train_data/images/unlabeled/22875.jpeg,16
./task1/train_data/images/unlabeled/22876.jpeg,97
./task1/train_data/images/unlabeled/22877.jpeg,39
./task1/train_data/images/unlabeled/22878.jpeg,61
./task1/train_data/images/unlabeled/22879.jpeg,92
./task1/train_data/images/unlabeled/22881.jpeg,1
./task1/train_data/images/unlabeled/22882.jpeg,79
./task1/train_data/images/unlabeled/22883.jpeg,50
./task1/train_data/images/unlabeled/22884.jpeg,89
./task1/train_data/images/unlabeled/22885.jpeg,69
./task1/train_data/images/unlabeled/22886.jpeg,99
./task1/train_data/images/unlabeled/22887.jpeg,39
./task1/train_data/images/unlabeled/22889.jpeg,65
./task1/train_data/images/unlabeled/22890.jpeg,4
./task1/train_data/images/unlabeled/22892.jpeg,40
./task1/train_data/images/unlabeled/22894.jpeg,46
./task1/train_data/images/unlabeled/22895.jpeg,0
./task1/train_data/images/unlabeled/22896.jpeg,35
./task1/train_data/images/unlabeled/22898.jpeg,13
./task1/train_data/images/unlabeled/22901.jpeg,82
./task1/train_data/images/unlabeled/22903.jpeg,79
./task1/train_data/images/unlabeled/22904.jpeg,83
./task1/train_data/images/unlabeled/22906.jpeg,12
./task1/train_data/images/unlabeled/22907.jpeg,18
./task1/train_data/images/unlabeled/22908.jpeg,27
./task1/train_data/images/unlabeled/22909.jpeg,67
./task1/train_data/images/unlabeled/22910.jpeg,20
./task1/train_data/images/unlabeled/22911.jpeg,74
./task1/train_data/images/unlabeled/22914.jpeg,76
./task1/train_data/images/unlabeled/22915.jpeg,99
./task1/train_data/images/unlabeled/22916.jpeg,43
./task1/train_data/images/unlabeled/22917.jpeg,73
./task1/train_data/images/unlabeled/22918.jpeg,62
./task1/train_data/images/unlabeled/22919.jpeg,51
./task1/train_data/images/unlabeled/22920.jpeg,65
./task1/train_data/images/unlabeled/22921.jpeg,82
./task1/train_data/images/unlabeled/22922.jpeg,63
./task1/train_data/images/unlabeled/22923.jpeg,61
./task1/train_data/images/unlabeled/22924.jpeg,45
./task1/train_data/images/unlabeled/22925.jpeg,43
./task1/train_data/images/unlabeled/22926.jpeg,68
./task1/train_data/images/unlabeled/22928.jpeg,16
./task1/train_data/images/unlabeled/22929.jpeg,97
./task1/train_data/images/unlabeled/22931.jpeg,32
./task1/train_data/images/unlabeled/22932.jpeg,65
./task1/train_data/images/unlabeled/22933.jpeg,46
./task1/train_data/images/unlabeled/22934.jpeg,1
./task1/train_data/images/unlabeled/22936.jpeg,21
./task1/train_data/images/unlabeled/22937.jpeg,83
./task1/train_data/images/unlabeled/22938.jpeg,22
./task1/train_data/images/unlabeled/22942.jpeg,83
./task1/train_data/images/unlabeled/22943.jpeg,24
./task1/train_data/images/unlabeled/22949.jpeg,52
./task1/train_data/images/unlabeled/22950.jpeg,41
./task1/train_data/images/unlabeled/22951.jpeg,71
./task1/train_data/images/unlabeled/22952.jpeg,48
./task1/train_data/images/unlabeled/22953.jpeg,93
./task1/train_data/images/unlabeled/22954.jpeg,64
./task1/train_data/images/unlabeled/22955.jpeg,74
./task1/train_data/images/unlabeled/22956.jpeg,76
./task1/train_data/images/unlabeled/22958.jpeg,40
./task1/train_data/images/unlabeled/22960.jpeg,43
./task1/train_data/images/unlabeled/22961.jpeg,32
./task1/train_data/images/unlabeled/22962.jpeg,33
./task1/train_data/images/unlabeled/22963.jpeg,13
./task1/train_data/images/unlabeled/22964.jpeg,51
./task1/train_data/images/unlabeled/22965.jpeg,38
./task1/train_data/images/unlabeled/22966.jpeg,2
./task1/train_data/images/unlabeled/22967.jpeg,56
./task1/train_data/images/unlabeled/22968.jpeg,81
./task1/train_data/images/unlabeled/22970.jpeg,14
./task1/train_data/images/unlabeled/22971.jpeg,28
./task1/train_data/images/unlabeled/22972.jpeg,33
./task1/train_data/images/unlabeled/22975.jpeg,15
./task1/train_data/images/unlabeled/22976.jpeg,89
./task1/train_data/images/unlabeled/22978.jpeg,15
./task1/train_data/images/unlabeled/22979.jpeg,55
./task1/train_data/images/unlabeled/22980.jpeg,24
./task1/train_data/images/unlabeled/22981.jpeg,63
./task1/train_data/images/unlabeled/22984.jpeg,15
./task1/train_data/images/unlabeled/22985.jpeg,88
./task1/train_data/images/unlabeled/22988.jpeg,0
./task1/train_data/images/unlabeled/22989.jpeg,9
./task1/train_data/images/unlabeled/22994.jpeg,82
./task1/train_data/images/unlabeled/22998.jpeg,30
./task1/train_data/images/unlabeled/23000.jpeg,35
./task1/train_data/images/unlabeled/23003.jpeg,89
./task1/train_data/images/unlabeled/23004.jpeg,61
./task1/train_data/images/unlabeled/23010.jpeg,38
./task1/train_data/images/unlabeled/23011.jpeg,37
./task1/train_data/images/unlabeled/23012.jpeg,54
./task1/train_data/images/unlabeled/23013.jpeg,59
./task1/train_data/images/unlabeled/23015.jpeg,44
./task1/train_data/images/unlabeled/23017.jpeg,76
./task1/train_data/images/unlabeled/23018.jpeg,15
./task1/train_data/images/unlabeled/23020.jpeg,94
./task1/train_data/images/unlabeled/23021.jpeg,61
./task1/train_data/images/unlabeled/23022.jpeg,83
./task1/train_data/images/unlabeled/23023.jpeg,19
./task1/train_data/images/unlabeled/23024.jpeg,54
./task1/train_data/images/unlabeled/23025.jpeg,61
./task1/train_data/images/unlabeled/23027.jpeg,68
./task1/train_data/images/unlabeled/23028.jpeg,81
./task1/train_data/images/unlabeled/23030.jpeg,84
./task1/train_data/images/unlabeled/23032.jpeg,82
./task1/train_data/images/unlabeled/23033.jpeg,48
./task1/train_data/images/unlabeled/23036.jpeg,33
./task1/train_data/images/unlabeled/23038.jpeg,26
./task1/train_data/images/unlabeled/23044.jpeg,57
./task1/train_data/images/unlabeled/23045.jpeg,24
./task1/train_data/images/unlabeled/23046.jpeg,66
./task1/train_data/images/unlabeled/23047.jpeg,79
./task1/train_data/images/unlabeled/23048.jpeg,78
./task1/train_data/images/unlabeled/23049.jpeg,77
./task1/train_data/images/unlabeled/23050.jpeg,37
./task1/train_data/images/unlabeled/23051.jpeg,93
./task1/train_data/images/unlabeled/23052.jpeg,21
./task1/train_data/images/unlabeled/23053.jpeg,44
./task1/train_data/images/unlabeled/23054.jpeg,45
./task1/train_data/images/unlabeled/23055.jpeg,92
./task1/train_data/images/unlabeled/23056.jpeg,98
./task1/train_data/images/unlabeled/23058.jpeg,51
./task1/train_data/images/unlabeled/23059.jpeg,70
./task1/train_data/images/unlabeled/23060.jpeg,88
./task1/train_data/images/unlabeled/23061.jpeg,82
./task1/train_data/images/unlabeled/23062.jpeg,3
./task1/train_data/images/unlabeled/23063.jpeg,89
./task1/train_data/images/unlabeled/23064.jpeg,57
./task1/train_data/images/unlabeled/23066.jpeg,85
./task1/train_data/images/unlabeled/23067.jpeg,19
./task1/train_data/images/unlabeled/23068.jpeg,51
./task1/train_data/images/unlabeled/23070.jpeg,7
./task1/train_data/images/unlabeled/23074.jpeg,72
./task1/train_data/images/unlabeled/23075.jpeg,62
./task1/train_data/images/unlabeled/23078.jpeg,85
./task1/train_data/images/unlabeled/23079.jpeg,5
./task1/train_data/images/unlabeled/23081.jpeg,1
./task1/train_data/images/unlabeled/23082.jpeg,27
./task1/train_data/images/unlabeled/23083.jpeg,68
./task1/train_data/images/unlabeled/23084.jpeg,19
./task1/train_data/images/unlabeled/23086.jpeg,8
./task1/train_data/images/unlabeled/23089.jpeg,99
./task1/train_data/images/unlabeled/23090.jpeg,51
./task1/train_data/images/unlabeled/23091.jpeg,19
./task1/train_data/images/unlabeled/23092.jpeg,93
./task1/train_data/images/unlabeled/23093.jpeg,8
./task1/train_data/images/unlabeled/23094.jpeg,30
./task1/train_data/images/unlabeled/23096.jpeg,91
./task1/train_data/images/unlabeled/23098.jpeg,4
./task1/train_data/images/unlabeled/23099.jpeg,86
./task1/train_data/images/unlabeled/23100.jpeg,70
./task1/train_data/images/unlabeled/23101.jpeg,51
./task1/train_data/images/unlabeled/23102.jpeg,72
./task1/train_data/images/unlabeled/23103.jpeg,62
./task1/train_data/images/unlabeled/23104.jpeg,55
./task1/train_data/images/unlabeled/23105.jpeg,32
./task1/train_data/images/unlabeled/23106.jpeg,92
./task1/train_data/images/unlabeled/23107.jpeg,69
./task1/train_data/images/unlabeled/23108.jpeg,77
./task1/train_data/images/unlabeled/23109.jpeg,42
./task1/train_data/images/unlabeled/23110.jpeg,20
./task1/train_data/images/unlabeled/23112.jpeg,17
./task1/train_data/images/unlabeled/23113.jpeg,47
./task1/train_data/images/unlabeled/23119.jpeg,61
./task1/train_data/images/unlabeled/23120.jpeg,34
./task1/train_data/images/unlabeled/23121.jpeg,82
./task1/train_data/images/unlabeled/23122.jpeg,80
./task1/train_data/images/unlabeled/23124.jpeg,6
./task1/train_data/images/unlabeled/23126.jpeg,7
./task1/train_data/images/unlabeled/23130.jpeg,28
./task1/train_data/images/unlabeled/23131.jpeg,52
./task1/train_data/images/unlabeled/23132.jpeg,61
./task1/train_data/images/unlabeled/23133.jpeg,32
./task1/train_data/images/unlabeled/23135.jpeg,87
./task1/train_data/images/unlabeled/23136.jpeg,82
./task1/train_data/images/unlabeled/23138.jpeg,85
./task1/train_data/images/unlabeled/23139.jpeg,7
./task1/train_data/images/unlabeled/23141.jpeg,97
./task1/train_data/images/unlabeled/23143.jpeg,42
./task1/train_data/images/unlabeled/23144.jpeg,62
./task1/train_data/images/unlabeled/23145.jpeg,73
./task1/train_data/images/unlabeled/23146.jpeg,19
./task1/train_data/images/unlabeled/23147.jpeg,83
./task1/train_data/images/unlabeled/23148.jpeg,22
./task1/train_data/images/unlabeled/23149.jpeg,2
./task1/train_data/images/unlabeled/23150.jpeg,88
./task1/train_data/images/unlabeled/23152.jpeg,58
./task1/train_data/images/unlabeled/23153.jpeg,99
./task1/train_data/images/unlabeled/23154.jpeg,71
./task1/train_data/images/unlabeled/23158.jpeg,86
./task1/train_data/images/unlabeled/23160.jpeg,63
./task1/train_data/images/unlabeled/23161.jpeg,77
./task1/train_data/images/unlabeled/23164.jpeg,37
./task1/train_data/images/unlabeled/23165.jpeg,16
./task1/train_data/images/unlabeled/23166.jpeg,10
./task1/train_data/images/unlabeled/23168.jpeg,82
./task1/train_data/images/unlabeled/23169.jpeg,2
./task1/train_data/images/unlabeled/23170.jpeg,48
./task1/train_data/images/unlabeled/23172.jpeg,11
./task1/train_data/images/unlabeled/23173.jpeg,6
./task1/train_data/images/unlabeled/23174.jpeg,58
./task1/train_data/images/unlabeled/23177.jpeg,21
./task1/train_data/images/unlabeled/23178.jpeg,33
./task1/train_data/images/unlabeled/23179.jpeg,9
./task1/train_data/images/unlabeled/23181.jpeg,22
./task1/train_data/images/unlabeled/23182.jpeg,73
./task1/train_data/images/unlabeled/23183.jpeg,92
./task1/train_data/images/unlabeled/23184.jpeg,93
./task1/train_data/images/unlabeled/23185.jpeg,8
./task1/train_data/images/unlabeled/23186.jpeg,54
./task1/train_data/images/unlabeled/23188.jpeg,47
./task1/train_data/images/unlabeled/23189.jpeg,48
./task1/train_data/images/unlabeled/23190.jpeg,79
./task1/train_data/images/unlabeled/23191.jpeg,25
./task1/train_data/images/unlabeled/23192.jpeg,20
./task1/train_data/images/unlabeled/23193.jpeg,63
./task1/train_data/images/unlabeled/23194.jpeg,30
./task1/train_data/images/unlabeled/23195.jpeg,82
./task1/train_data/images/unlabeled/23196.jpeg,69
./task1/train_data/images/unlabeled/23197.jpeg,53
./task1/train_data/images/unlabeled/23198.jpeg,91
./task1/train_data/images/unlabeled/23199.jpeg,16
./task1/train_data/images/unlabeled/23200.jpeg,92
./task1/train_data/images/unlabeled/23201.jpeg,99
./task1/train_data/images/unlabeled/23202.jpeg,59
./task1/train_data/images/unlabeled/23204.jpeg,79
./task1/train_data/images/unlabeled/23205.jpeg,4
./task1/train_data/images/unlabeled/23206.jpeg,24
./task1/train_data/images/unlabeled/23207.jpeg,74
./task1/train_data/images/unlabeled/23208.jpeg,33
./task1/train_data/images/unlabeled/23210.jpeg,44
./task1/train_data/images/unlabeled/23212.jpeg,92
./task1/train_data/images/unlabeled/23213.jpeg,70
./task1/train_data/images/unlabeled/23214.jpeg,53
./task1/train_data/images/unlabeled/23217.jpeg,24
./task1/train_data/images/unlabeled/23218.jpeg,28
./task1/train_data/images/unlabeled/23219.jpeg,7
./task1/train_data/images/unlabeled/23221.jpeg,85
./task1/train_data/images/unlabeled/23222.jpeg,61
./task1/train_data/images/unlabeled/23223.jpeg,76
./task1/train_data/images/unlabeled/23224.jpeg,56
./task1/train_data/images/unlabeled/23227.jpeg,45
./task1/train_data/images/unlabeled/23229.jpeg,44
./task1/train_data/images/unlabeled/23230.jpeg,7
./task1/train_data/images/unlabeled/23231.jpeg,97
./task1/train_data/images/unlabeled/23232.jpeg,81
./task1/train_data/images/unlabeled/23234.jpeg,72
./task1/train_data/images/unlabeled/23235.jpeg,30
./task1/train_data/images/unlabeled/23237.jpeg,69
./task1/train_data/images/unlabeled/23238.jpeg,48
./task1/train_data/images/unlabeled/23239.jpeg,12
./task1/train_data/images/unlabeled/23242.jpeg,60
./task1/train_data/images/unlabeled/23243.jpeg,32
./task1/train_data/images/unlabeled/23244.jpeg,60
./task1/train_data/images/unlabeled/23246.jpeg,57
./task1/train_data/images/unlabeled/23247.jpeg,1
./task1/train_data/images/unlabeled/23248.jpeg,69
./task1/train_data/images/unlabeled/23250.jpeg,2
./task1/train_data/images/unlabeled/23251.jpeg,36
./task1/train_data/images/unlabeled/23253.jpeg,74
./task1/train_data/images/unlabeled/23254.jpeg,50
./task1/train_data/images/unlabeled/23257.jpeg,92
./task1/train_data/images/unlabeled/23259.jpeg,1
./task1/train_data/images/unlabeled/23260.jpeg,76
./task1/train_data/images/unlabeled/23261.jpeg,9
./task1/train_data/images/unlabeled/23262.jpeg,37
./task1/train_data/images/unlabeled/23263.jpeg,34
./task1/train_data/images/unlabeled/23264.jpeg,50
./task1/train_data/images/unlabeled/23265.jpeg,16
./task1/train_data/images/unlabeled/23266.jpeg,96
./task1/train_data/images/unlabeled/23267.jpeg,19
./task1/train_data/images/unlabeled/23270.jpeg,18
./task1/train_data/images/unlabeled/23271.jpeg,22
./task1/train_data/images/unlabeled/23272.jpeg,95
./task1/train_data/images/unlabeled/23274.jpeg,38
./task1/train_data/images/unlabeled/23276.jpeg,34
./task1/train_data/images/unlabeled/23277.jpeg,31
./task1/train_data/images/unlabeled/23278.jpeg,53
./task1/train_data/images/unlabeled/23280.jpeg,11
./task1/train_data/images/unlabeled/23283.jpeg,27
./task1/train_data/images/unlabeled/23285.jpeg,28
./task1/train_data/images/unlabeled/23286.jpeg,34
./task1/train_data/images/unlabeled/23287.jpeg,57
./task1/train_data/images/unlabeled/23288.jpeg,41
./task1/train_data/images/unlabeled/23289.jpeg,35
./task1/train_data/images/unlabeled/23290.jpeg,18
./task1/train_data/images/unlabeled/23291.jpeg,68
./task1/train_data/images/unlabeled/23293.jpeg,19
./task1/train_data/images/unlabeled/23295.jpeg,12
./task1/train_data/images/unlabeled/23296.jpeg,19
./task1/train_data/images/unlabeled/23297.jpeg,86
./task1/train_data/images/unlabeled/23299.jpeg,68
./task1/train_data/images/unlabeled/23300.jpeg,7
./task1/train_data/images/unlabeled/23301.jpeg,16
./task1/train_data/images/unlabeled/23302.jpeg,29
./task1/train_data/images/unlabeled/23303.jpeg,61
./task1/train_data/images/unlabeled/23304.jpeg,69
./task1/train_data/images/unlabeled/23306.jpeg,92
./task1/train_data/images/unlabeled/23307.jpeg,18
./task1/train_data/images/unlabeled/23308.jpeg,11
./task1/train_data/images/unlabeled/23310.jpeg,86
./task1/train_data/images/unlabeled/23311.jpeg,98
./task1/train_data/images/unlabeled/23314.jpeg,63
./task1/train_data/images/unlabeled/23316.jpeg,32
./task1/train_data/images/unlabeled/23317.jpeg,9
./task1/train_data/images/unlabeled/23319.jpeg,71
./task1/train_data/images/unlabeled/23320.jpeg,9
./task1/train_data/images/unlabeled/23321.jpeg,15
./task1/train_data/images/unlabeled/23322.jpeg,81
./task1/train_data/images/unlabeled/23324.jpeg,16
./task1/train_data/images/unlabeled/23326.jpeg,31
./task1/train_data/images/unlabeled/23327.jpeg,9
./task1/train_data/images/unlabeled/23328.jpeg,85
./task1/train_data/images/unlabeled/23330.jpeg,10
./task1/train_data/images/unlabeled/23331.jpeg,59
./task1/train_data/images/unlabeled/23332.jpeg,85
./task1/train_data/images/unlabeled/23333.jpeg,93
./task1/train_data/images/unlabeled/23334.jpeg,30
./task1/train_data/images/unlabeled/23335.jpeg,80
./task1/train_data/images/unlabeled/23337.jpeg,21
./task1/train_data/images/unlabeled/23338.jpeg,97
./task1/train_data/images/unlabeled/23339.jpeg,54
./task1/train_data/images/unlabeled/23340.jpeg,25
./task1/train_data/images/unlabeled/23342.jpeg,28
./task1/train_data/images/unlabeled/23345.jpeg,63
./task1/train_data/images/unlabeled/23347.jpeg,55
./task1/train_data/images/unlabeled/23349.jpeg,81
./task1/train_data/images/unlabeled/23351.jpeg,70
./task1/train_data/images/unlabeled/23352.jpeg,15
./task1/train_data/images/unlabeled/23353.jpeg,60
./task1/train_data/images/unlabeled/23355.jpeg,87
./task1/train_data/images/unlabeled/23356.jpeg,4
./task1/train_data/images/unlabeled/23358.jpeg,98
./task1/train_data/images/unlabeled/23360.jpeg,71
./task1/train_data/images/unlabeled/23361.jpeg,3
./task1/train_data/images/unlabeled/23362.jpeg,84
./task1/train_data/images/unlabeled/23363.jpeg,45
./task1/train_data/images/unlabeled/23364.jpeg,6
./task1/train_data/images/unlabeled/23365.jpeg,64
./task1/train_data/images/unlabeled/23366.jpeg,91
./task1/train_data/images/unlabeled/23368.jpeg,4
./task1/train_data/images/unlabeled/23369.jpeg,61
./task1/train_data/images/unlabeled/23370.jpeg,75
./task1/train_data/images/unlabeled/23373.jpeg,57
./task1/train_data/images/unlabeled/23375.jpeg,47
./task1/train_data/images/unlabeled/23378.jpeg,98
./task1/train_data/images/unlabeled/23380.jpeg,84
./task1/train_data/images/unlabeled/23382.jpeg,59
./task1/train_data/images/unlabeled/23384.jpeg,70
./task1/train_data/images/unlabeled/23386.jpeg,25
./task1/train_data/images/unlabeled/23387.jpeg,98
./task1/train_data/images/unlabeled/23388.jpeg,81
./task1/train_data/images/unlabeled/23389.jpeg,63
./task1/train_data/images/unlabeled/23390.jpeg,98
./task1/train_data/images/unlabeled/23391.jpeg,88
./task1/train_data/images/unlabeled/23392.jpeg,25
./task1/train_data/images/unlabeled/23393.jpeg,24
./task1/train_data/images/unlabeled/23394.jpeg,48
./task1/train_data/images/unlabeled/23395.jpeg,9
./task1/train_data/images/unlabeled/23397.jpeg,10
./task1/train_data/images/unlabeled/23398.jpeg,56
./task1/train_data/images/unlabeled/23399.jpeg,86
./task1/train_data/images/unlabeled/23401.jpeg,79
./task1/train_data/images/unlabeled/23403.jpeg,28
./task1/train_data/images/unlabeled/23405.jpeg,74
./task1/train_data/images/unlabeled/23406.jpeg,58
./task1/train_data/images/unlabeled/23407.jpeg,54
./task1/train_data/images/unlabeled/23409.jpeg,57
./task1/train_data/images/unlabeled/23410.jpeg,58
./task1/train_data/images/unlabeled/23412.jpeg,55
./task1/train_data/images/unlabeled/23413.jpeg,28
./task1/train_data/images/unlabeled/23414.jpeg,50
./task1/train_data/images/unlabeled/23415.jpeg,61
./task1/train_data/images/unlabeled/23416.jpeg,45
./task1/train_data/images/unlabeled/23417.jpeg,36
./task1/train_data/images/unlabeled/23418.jpeg,86
./task1/train_data/images/unlabeled/23419.jpeg,91
./task1/train_data/images/unlabeled/23420.jpeg,22
./task1/train_data/images/unlabeled/23421.jpeg,29
./task1/train_data/images/unlabeled/23423.jpeg,83
./task1/train_data/images/unlabeled/23424.jpeg,63
./task1/train_data/images/unlabeled/23426.jpeg,92
./task1/train_data/images/unlabeled/23427.jpeg,38
./task1/train_data/images/unlabeled/23429.jpeg,10
./task1/train_data/images/unlabeled/23434.jpeg,86
./task1/train_data/images/unlabeled/23436.jpeg,63
./task1/train_data/images/unlabeled/23437.jpeg,29
./task1/train_data/images/unlabeled/23438.jpeg,97
./task1/train_data/images/unlabeled/23439.jpeg,59
./task1/train_data/images/unlabeled/23440.jpeg,93
./task1/train_data/images/unlabeled/23441.jpeg,77
./task1/train_data/images/unlabeled/23444.jpeg,26
./task1/train_data/images/unlabeled/23445.jpeg,80
./task1/train_data/images/unlabeled/23446.jpeg,21
./task1/train_data/images/unlabeled/23447.jpeg,24
./task1/train_data/images/unlabeled/23450.jpeg,12
./task1/train_data/images/unlabeled/23452.jpeg,22
./task1/train_data/images/unlabeled/23453.jpeg,74
./task1/train_data/images/unlabeled/23454.jpeg,0
./task1/train_data/images/unlabeled/23455.jpeg,6
./task1/train_data/images/unlabeled/23456.jpeg,14
./task1/train_data/images/unlabeled/23458.jpeg,9
./task1/train_data/images/unlabeled/23459.jpeg,77
./task1/train_data/images/unlabeled/23460.jpeg,55
./task1/train_data/images/unlabeled/23461.jpeg,98
./task1/train_data/images/unlabeled/23462.jpeg,99
./task1/train_data/images/unlabeled/23463.jpeg,27
./task1/train_data/images/unlabeled/23464.jpeg,0
./task1/train_data/images/unlabeled/23465.jpeg,73
./task1/train_data/images/unlabeled/23466.jpeg,14
./task1/train_data/images/unlabeled/23468.jpeg,51
./task1/train_data/images/unlabeled/23469.jpeg,13
./task1/train_data/images/unlabeled/23470.jpeg,84
./task1/train_data/images/unlabeled/23471.jpeg,60
./task1/train_data/images/unlabeled/23472.jpeg,82
./task1/train_data/images/unlabeled/23473.jpeg,95
./task1/train_data/images/unlabeled/23475.jpeg,76
./task1/train_data/images/unlabeled/23476.jpeg,40
./task1/train_data/images/unlabeled/23477.jpeg,65
./task1/train_data/images/unlabeled/23478.jpeg,69
./task1/train_data/images/unlabeled/23479.jpeg,59
./task1/train_data/images/unlabeled/23480.jpeg,99
./task1/train_data/images/unlabeled/23481.jpeg,64
./task1/train_data/images/unlabeled/23482.jpeg,58
./task1/train_data/images/unlabeled/23483.jpeg,55
./task1/train_data/images/unlabeled/23484.jpeg,36
./task1/train_data/images/unlabeled/23486.jpeg,54
./task1/train_data/images/unlabeled/23487.jpeg,6
./task1/train_data/images/unlabeled/23489.jpeg,61
./task1/train_data/images/unlabeled/23490.jpeg,93
./task1/train_data/images/unlabeled/23493.jpeg,35
./task1/train_data/images/unlabeled/23494.jpeg,87
./task1/train_data/images/unlabeled/23495.jpeg,26
./task1/train_data/images/unlabeled/23496.jpeg,45
./task1/train_data/images/unlabeled/23497.jpeg,43
./task1/train_data/images/unlabeled/23499.jpeg,26
./task1/train_data/images/unlabeled/23500.jpeg,92
./task1/train_data/images/unlabeled/23503.jpeg,23
./task1/train_data/images/unlabeled/23504.jpeg,57
./task1/train_data/images/unlabeled/23505.jpeg,53
./task1/train_data/images/unlabeled/23506.jpeg,14
./task1/train_data/images/unlabeled/23507.jpeg,99
./task1/train_data/images/unlabeled/23508.jpeg,97
./task1/train_data/images/unlabeled/23509.jpeg,37
./task1/train_data/images/unlabeled/23512.jpeg,95
./task1/train_data/images/unlabeled/23513.jpeg,45
./task1/train_data/images/unlabeled/23515.jpeg,96
./task1/train_data/images/unlabeled/23516.jpeg,57
./task1/train_data/images/unlabeled/23517.jpeg,44
./task1/train_data/images/unlabeled/23518.jpeg,54
./task1/train_data/images/unlabeled/23519.jpeg,90
./task1/train_data/images/unlabeled/23521.jpeg,90
./task1/train_data/images/unlabeled/23522.jpeg,54
./task1/train_data/images/unlabeled/23523.jpeg,1
./task1/train_data/images/unlabeled/23524.jpeg,59
./task1/train_data/images/unlabeled/23525.jpeg,91
./task1/train_data/images/unlabeled/23526.jpeg,96
./task1/train_data/images/unlabeled/23528.jpeg,28
./task1/train_data/images/unlabeled/23530.jpeg,12
./task1/train_data/images/unlabeled/23531.jpeg,36
./task1/train_data/images/unlabeled/23533.jpeg,35
